[-6.01,-2.07,2.90,0.00,0.00,0.21,0.03,0.03,0.03,0.12,0.11,0.01,0.01,0.13,0.13,0.07,0.05,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.05,0.00,0.06,0.01,0.06,0.09,0.08,0.00,0.00,0.05,0.01,0.07,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.21,0.18,0.11,0.10,0.03,0.03,0.09,0.08,0.00]
[-6.21,-2.04,2.81,0.00,0.00,0.19,0.02,0.02,0.03,0.12,0.11,0.01,0.01,0.13,0.13,0.07,0.05,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.05,0.00,0.06,0.01,0.06,0.10,0.08,0.00,0.00,0.05,0.01,0.07,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.21,0.19,0.11,0.10,0.03,0.02,0.09,0.08,0.00]
[-6.39,-2.02,2.74,0.00,0.00,0.17,0.01,0.01,0.03,0.12,0.11,0.01,0.01,0.13,0.13,0.07,0.05,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.05,0.00,0.06,0.01,0.05,0.10,0.08,0.00,0.00,0.05,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.22,0.19,0.11,0.10,0.03,0.02,0.09,0.08,0.00]
[-6.50,-2.02,2.70,0.00,0.00,0.16,0.01,0.01,0.03,0.13,0.11,0.01,0.01,0.13,0.13,0.07,0.05,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.05,0.00,0.06,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.22,0.20,0.12,0.10,0.03,0.02,0.10,0.09,0.00]
[-6.54,-2.06,2.70,0.00,0.00,0.15,0.00,0.00,0.03,0.13,0.11,0.01,0.01,0.13,0.13,0.07,0.05,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.05,0.00,0.06,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.23,0.20,0.12,0.10,0.03,0.02,0.10,0.09,0.00]
[-6.54,-2.09,2.72,0.00,0.00,0.15,0.00,0.00,0.03,0.13,0.11,0.01,0.01,0.13,0.13,0.07,0.05,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.05,0.00,0.06,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.23,0.20,0.12,0.10,0.03,0.02,0.10,0.09,0.00]
[-6.56,-2.12,2.75,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.01,0.01,0.13,0.13,0.08,0.05,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.05,0.00,0.06,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.23,0.21,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.58,-2.16,2.78,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.01,0.01,0.13,0.13,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.23,0.21,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.59,-2.21,2.81,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.01,0.01,0.13,0.13,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.02,0.02,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.23,0.21,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.60,-2.25,2.82,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.12,0.12,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.03,0.03,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.21,0.12,0.23,0.21,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.56,-2.26,2.82,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.12,0.12,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.03,0.03,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.20,0.12,0.23,0.21,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.47,-2.23,2.77,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.12,0.12,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.04,0.04,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.20,0.12,0.23,0.21,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.32,-2.16,2.72,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.11,0.11,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.05,0.05,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.20,0.12,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.16,-2.11,2.69,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.11,0.11,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.06,0.06,0.05,0.00,0.05,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.04,0.20,0.12,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.04,-2.07,2.68,0.01,0.01,0.15,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.11,0.11,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.07,0.07,0.05,0.00,0.06,0.01,0.05,0.10,0.09,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.05,0.20,0.12,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.95,-2.08,2.68,0.01,0.01,0.16,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.11,0.11,0.08,0.04,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.05,0.10,0.08,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.05,0.19,0.12,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.92,-2.09,2.69,0.01,0.01,0.16,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.11,0.11,0.09,0.04,0.00,0.00,0.00,0.00,0.16,0.16,0.09,0.09,0.05,0.00,0.06,0.01,0.05,0.09,0.08,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.05,0.19,0.11,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.92,-2.08,2.68,0.01,0.01,0.16,0.00,0.00,0.03,0.13,0.11,0.00,0.00,0.10,0.10,0.09,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.09,0.09,0.05,0.00,0.06,0.01,0.05,0.09,0.08,0.00,0.00,0.04,0.01,0.08,0.08,0.07,0.07,0.08,0.00,0.11,0.05,0.19,0.11,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.91,-2.08,2.65,0.00,0.00,0.17,0.00,0.00,0.03,0.14,0.11,0.00,0.00,0.10,0.10,0.09,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.10,0.10,0.05,0.00,0.06,0.01,0.05,0.09,0.08,0.00,0.00,0.04,0.01,0.08,0.09,0.07,0.07,0.08,0.00,0.11,0.05,0.18,0.11,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.91,-2.05,2.62,0.00,0.00,0.17,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.09,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.10,0.10,0.05,0.00,0.06,0.01,0.05,0.09,0.08,0.00,0.00,0.04,0.01,0.08,0.09,0.07,0.07,0.08,0.00,0.11,0.05,0.18,0.11,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.92,-2.01,2.57,0.01,0.01,0.17,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.09,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.09,0.09,0.05,0.00,0.06,0.01,0.06,0.09,0.08,0.00,0.00,0.04,0.01,0.08,0.09,0.07,0.07,0.08,0.00,0.11,0.05,0.18,0.11,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.89,-1.97,2.52,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.06,0.09,0.08,0.00,0.00,0.04,0.01,0.08,0.09,0.07,0.07,0.08,0.00,0.11,0.05,0.17,0.10,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.88,-1.93,2.46,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.02,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.06,0.08,0.07,0.00,0.00,0.04,0.01,0.09,0.09,0.07,0.07,0.08,0.00,0.11,0.05,0.16,0.10,0.23,0.20,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.87,-1.89,2.40,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.02,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.06,0.08,0.07,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.11,0.05,0.16,0.09,0.22,0.19,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.92,-1.88,2.37,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.02,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.06,0.07,0.07,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.11,0.04,0.15,0.09,0.20,0.17,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-5.98,-1.88,2.37,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.02,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.06,0.07,0.06,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.11,0.04,0.15,0.09,0.20,0.16,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.05,-1.90,2.38,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.02,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.05,0.00,0.06,0.01,0.06,0.07,0.06,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.11,0.04,0.15,0.09,0.19,0.16,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.11,-1.95,2.42,0.01,0.01,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.02,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.04,0.00,0.06,0.01,0.06,0.06,0.06,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.10,0.04,0.14,0.08,0.19,0.16,0.12,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.14,-2.00,2.45,0.00,0.00,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.04,0.00,0.06,0.01,0.07,0.06,0.06,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.10,0.04,0.14,0.08,0.19,0.16,0.13,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.16,-2.05,2.47,0.00,0.00,0.16,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.10,0.03,0.00,0.00,0.00,0.00,0.16,0.16,0.08,0.08,0.04,0.00,0.06,0.01,0.07,0.06,0.06,0.00,0.00,0.04,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.10,0.04,0.14,0.08,0.19,0.16,0.13,0.11,0.03,0.02,0.10,0.09,0.00]
[-6.28,-2.04,2.42,0.00,0.00,0.16,0.00,0.00,0.03,0.17,0.16,0.13,0.13,0.14,0.14,0.09,0.03,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.04,0.00,0.06,0.01,0.07,0.06,0.05,0.00,0.00,0.05,0.01,0.09,0.09,0.06,0.06,0.08,0.00,0.10,0.04,0.14,0.08,0.19,0.16,0.13,0.11,0.03,0.02,0.11,0.10,0.00]
[-6.14,-2.00,2.31,0.00,0.00,0.16,0.00,0.00,0.03,0.18,0.16,0.20,0.20,0.19,0.19,0.09,0.03,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.04,0.00,0.06,0.01,0.07,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.07,0.08,0.09,0.00,0.10,0.04,0.16,0.08,0.19,0.16,0.12,0.11,0.03,0.03,0.12,0.12,0.00]
[-5.98,-2.04,2.22,0.00,0.00,0.16,0.00,0.00,0.03,0.18,0.16,0.30,0.30,0.20,0.20,0.08,0.04,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.00,0.04,0.00,0.06,0.01,0.07,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.08,0.08,0.09,0.00,0.10,0.04,0.16,0.08,0.19,0.16,0.12,0.11,0.03,0.03,0.12,0.13,0.00]
[-5.84,-2.09,2.11,0.00,0.00,0.16,0.00,0.00,0.03,0.17,0.15,0.63,0.63,0.20,0.20,0.08,0.04,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.00,0.04,0.00,0.06,0.01,0.07,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.08,0.09,0.10,0.00,0.10,0.04,0.16,0.08,0.19,0.16,0.12,0.11,0.03,0.03,0.13,0.13,0.00]
[-5.67,-2.16,2.04,0.00,0.00,0.16,0.00,0.00,0.03,0.17,0.15,0.93,0.93,0.20,0.20,0.08,0.04,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.04,0.00,0.06,0.01,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.09,0.09,0.10,0.00,0.11,0.04,0.17,0.08,0.19,0.15,0.12,0.11,0.04,0.03,0.13,0.13,0.00]
[-5.70,-2.23,1.99,0.01,0.01,0.16,0.00,0.00,0.03,0.17,0.14,0.97,0.97,0.20,0.20,0.08,0.04,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.04,0.00,0.06,0.01,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.09,0.09,0.10,0.00,0.11,0.04,0.17,0.08,0.19,0.15,0.12,0.11,0.04,0.03,0.13,0.14,0.00]
[-5.79,-2.22,1.96,0.01,0.01,0.15,0.00,0.00,0.03,0.16,0.14,0.96,0.96,0.21,0.21,0.07,0.04,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.04,0.00,0.06,0.01,0.08,0.06,0.05,0.00,0.00,0.07,0.02,0.11,0.10,0.09,0.09,0.10,0.00,0.11,0.04,0.17,0.08,0.19,0.15,0.12,0.11,0.04,0.03,0.13,0.14,0.00]
[-6.09,-2.13,1.97,0.01,0.01,0.15,0.00,0.00,0.03,0.16,0.15,0.58,0.58,0.37,0.37,0.07,0.05,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.04,0.00,0.06,0.01,0.08,0.06,0.05,0.00,0.00,0.07,0.02,0.11,0.10,0.08,0.08,0.10,0.00,0.11,0.04,0.16,0.08,0.19,0.17,0.12,0.11,0.04,0.03,0.13,0.14,0.00]
[-6.46,-2.00,2.02,0.01,0.01,0.15,0.00,0.00,0.03,0.17,0.15,0.26,0.26,0.27,0.27,0.08,0.04,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.00,0.04,0.00,0.06,0.01,0.08,0.06,0.05,0.00,0.00,0.07,0.02,0.11,0.10,0.07,0.07,0.10,0.00,0.11,0.04,0.15,0.08,0.19,0.17,0.12,0.11,0.04,0.03,0.13,0.13,0.00]
[-6.70,-1.97,2.15,0.01,0.01,0.15,0.00,0.00,0.03,0.16,0.15,0.12,0.12,0.19,0.19,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.07,0.02,0.11,0.10,0.07,0.07,0.09,0.00,0.10,0.04,0.15,0.08,0.19,0.17,0.12,0.11,0.04,0.03,0.13,0.12,0.00]
[-6.89,-1.93,2.29,0.01,0.01,0.15,0.00,0.00,0.03,0.15,0.13,0.04,0.04,0.14,0.14,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.07,0.02,0.10,0.10,0.06,0.06,0.09,0.00,0.10,0.04,0.14,0.08,0.18,0.16,0.12,0.11,0.04,0.03,0.12,0.11,0.00]
[-6.94,-1.94,2.41,0.01,0.01,0.15,0.00,0.00,0.03,0.14,0.13,0.00,0.00,0.12,0.12,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.06,0.06,0.09,0.00,0.10,0.04,0.13,0.08,0.18,0.16,0.12,0.11,0.04,0.03,0.11,0.10,0.00]
[-6.91,-1.98,2.50,0.01,0.01,0.15,0.00,0.00,0.03,0.14,0.13,0.00,0.00,0.11,0.11,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.02,0.02,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.06,0.06,0.09,0.00,0.10,0.04,0.13,0.08,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.86,-1.98,2.49,0.01,0.01,0.15,0.00,0.00,0.03,0.14,0.12,0.00,0.00,0.10,0.10,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.03,0.03,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.08,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.74,-1.95,2.42,0.01,0.01,0.15,0.00,0.00,0.03,0.14,0.13,0.00,0.00,0.10,0.10,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.04,0.04,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.08,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.62,-1.92,2.35,0.01,0.01,0.15,0.00,0.00,0.03,0.14,0.13,0.00,0.00,0.10,0.10,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.04,0.04,0.04,0.00,0.06,0.00,0.08,0.06,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.08,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.48,-1.89,2.29,0.01,0.01,0.15,0.00,0.00,0.03,0.15,0.13,0.00,0.00,0.09,0.09,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.04,0.04,0.04,0.00,0.06,0.00,0.08,0.05,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.08,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.37,-1.84,2.25,0.01,0.01,0.15,0.00,0.00,0.03,0.15,0.13,0.00,0.00,0.09,0.09,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.05,0.05,0.04,0.00,0.06,0.00,0.08,0.05,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.08,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.29,-1.82,2.21,0.01,0.01,0.15,0.00,0.00,0.03,0.15,0.13,0.00,0.00,0.09,0.09,0.08,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.05,0.05,0.04,0.00,0.06,0.00,0.08,0.05,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.07,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.22,-1.80,2.20,0.01,0.01,0.15,0.00,0.00,0.03,0.15,0.14,0.00,0.00,0.09,0.09,0.09,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.06,0.06,0.04,0.00,0.06,0.00,0.08,0.05,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.07,0.18,0.15,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.17,-1.80,2.21,0.01,0.01,0.16,0.00,0.00,0.03,0.16,0.14,0.00,0.00,0.09,0.09,0.09,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.06,0.06,0.04,0.00,0.06,0.00,0.08,0.05,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.07,0.19,0.16,0.12,0.11,0.03,0.03,0.11,0.10,0.00]
[-6.12,-1.81,2.23,0.01,0.01,0.16,0.00,0.00,0.03,0.16,0.14,0.00,0.00,0.09,0.09,0.09,0.04,0.00,0.00,0.00,0.00,0.18,0.18,0.06,0.06,0.04,0.00,0.06,0.00,0.08,0.05,0.05,0.00,0.00,0.06,0.01,0.10,0.10,0.05,0.05,0.09,0.00,0.09,0.04,0.13,0.07,0.19,0.16,0.13,0.11,0.03,0.03,0.11,0.10,0.00]
